play_name,character,act,scene,sentence,text,tokens,sentiment_score
The Jew of Malta,ITHAMORE,2,none,1,"Faith, master, I think by this","['Faith', 'master', 'think']",0.204205506
The Jew of Malta,ITHAMORE,2,none,2,You purchase both their lives:  is it not so?,"['purchase', 'lives']",-0.165481277
The Jew of Malta,BARABAS,2,none,1,True; and it shall be cunningly perform'd.,"['True', 'shall', 'cunningly', 'perform']",0.442909786
The Jew of Malta,ITHAMORE,2,none,1,"O, master, that I might have a hand in this!","['master', 'might', 'hand']",0.364290935
The Jew of Malta,BARABAS,2,none,1,"Ay, so thou shalt; 'tis thou must do the deed:","['Ay', 'shalt', ""'t"", 'must', 'deed']",-0.004387118
The Jew of Malta,BARABAS,2,none,2,"Take this, and bear it to Mathias straight,","['Take', 'bear', 'Mathias', 'straight']",0.057757996
The Jew of Malta,BARABAS,2,none,3,And tell him that it comes from Lodowick.,"['tell', 'comes', 'Lodowick']",-0.039164528
The Jew of Malta,ITHAMORE,2,none,1,"'Tis poison'd, is it not?","[""'T"", 'poison']",-0.581829691
The Jew of Malta,BARABAS,2,none,1,"No, no; and yet it might be done that way:","['yet', 'might', 'done', 'way']",-0.22063186
The Jew of Malta,BARABAS,2,none,2,It is a challenge feign'd from Lodowick.,"['challenge', 'feign', 'Lodowick']",-0.08088848
The Jew of Malta,ITHAMORE,2,none,1,"Fear not; I will so set his heart a-fire,","['Fear', 'set', 'heart', 'a-fire']",-0.146739662
The Jew of Malta,ITHAMORE,2,none,2,That he shall verily think it comes from him.,"['shall', 'think', 'comes']",0.128240619
The Jew of Malta,BARABAS,2,none,1,I cannot choose but like thy readiness:,"['choose', 'like', 'readiness']",-0.071212083
The Jew of Malta,BARABAS,2,none,2,"Yet be not rash, but do it cunningly.","['Yet', 'rash', 'cunningly']",0.232312419
The Jew of Malta,ITHAMORE,2,none,1,"As I behave myself in this, employ me hereafter.","['behave', 'employ', 'hereafter']",0.021567717
The Jew of Malta,BARABAS,2,none,1,"Away, then!",['Away'],-0.085672483
The Jew of Malta,BARABAS,2,none,2,"So; now will I go in to Lodowick,","['go', 'Lodowick']",0.062254131
The Jew of Malta,BARABAS,2,none,3,"And, like a cunning spirit, feign some lie,","['like', 'cunning', 'spirit', 'feign', 'lie']",-0.349800847
The Jew of Malta,BARABAS,2,none,4,Till I have set 'em both at enmity.,"['Till', 'set', ""'em"", 'enmity']",0.049799394
The Jew of Malta,BARABAS,3,none,5,"Away, then!",['Away'],-0.085672483
The Jew of Malta,BARABAS,3,none,6,"So; now will I go in to Lodowick,","['go', 'Lodowick']",0.062254131
The Jew of Malta,BARABAS,3,none,7,"And, like a cunning spirit, feign some lie,","['like', 'cunning', 'spirit', 'feign', 'lie']",-0.349800847
The Jew of Malta,BARABAS,3,none,8,Till I have set 'em both at enmity.,"['Till', 'set', ""'em"", 'enmity']",0.049799394
The Jew of Malta,BELLAMIRA,3,none,1,"Since this town was besieg'd, my gain grows cold:","['Since', 'town', 'besieg', 'gain', 'grows', 'cold']",-0.661012759
The Jew of Malta,BELLAMIRA,3,none,2,"The time has been, that but for one bare night","['time', 'one', 'bare', 'night']",-0.007270336
The Jew of Malta,BELLAMIRA,3,none,3,A hundred ducats have been freely given;,"['hundred', 'ducats', 'freely', 'given']",0.214597154
The Jew of Malta,BELLAMIRA,3,none,4,But now against my will I must be chaste:,"['must', 'chaste']",-0.387805115
The Jew of Malta,BELLAMIRA,3,none,5,And yet I know my beauty doth not fail.,"['yet', 'know', 'beauty', 'doth', 'fail']",0.503242578
The Jew of Malta,BELLAMIRA,3,none,6,"]From Venice merchants, and from Padua","['Venice', 'merchants', 'Padua']",0.006150663
The Jew of Malta,BELLAMIRA,3,none,7,"Were wont to come rare-witted gentlemen,","['wont', 'come', 'rare-witted', 'gentlemen']",-0.151628412
The Jew of Malta,BELLAMIRA,3,none,8,"Scholars I mean, learned and liberal;","['Scholars', 'mean', 'learned', 'liberal']",0.107861139
The Jew of Malta,BELLAMIRA,3,none,9,"And now, save Pilia-Borza, comes there none,","['save', 'Pilia-Borza', 'comes', 'none']",-0.117544033
The Jew of Malta,BELLAMIRA,3,none,10,And he is very seldom from my house;,"['seldom', 'house']",-0.001592442
The Jew of Malta,BELLAMIRA,3,none,11,And here he comes.,['comes'],-0.183828458
The Jew of Malta,PILIA-BORZA,3,none,1,"Hold thee, wench, there's something for thee to spend.","['Hold', 'wench', 'something', 'spend']",-0.101324357
The Jew of Malta,BELLAMIRA,3,none,1,'Tis silver; I disdain it.,"[""'T"", 'silver', 'disdain']",-0.850418696
The Jew of Malta,PILIA-BORZA,3,none,1,"Ay, but the Jew has gold,","['Ay', 'Jew', 'gold']",-0.140021622
The Jew of Malta,PILIA-BORZA,3,none,2,"And I will have it, or it shall go hard.","['shall', 'go', 'hard']",-0.008155122
The Jew of Malta,BELLAMIRA,3,none,1,"Tell me, how cam'st thou by this?","['Tell', ""cam'st""]",-0.249311468
The Jew of Malta,PILIA-BORZA,3,none,1,"Faith, walking the back-lanes, through the gardens,","['Faith', 'walking', 'back-lanes', 'gardens']",0.189509388
The Jew of Malta,PILIA-BORZA,3,none,2,"I chanced to cast mine eye up to the Jew's counting-house, where","['chanced', 'cast', 'eye', 'Jew', 'counting-house']",-0.038898721
The Jew of Malta,PILIA-BORZA,3,none,3,"I saw some bags of money, and in the night I clambered up with","['saw', 'bags', 'money', 'night', 'clambered']",0.115757324
The Jew of Malta,PILIA-BORZA,3,none,4,"my hooks; and, as I was taking my choice, I heard a rumbling in","['hooks', 'taking', 'choice', 'heard', 'rumbling']",-0.025510348
The Jew of Malta,PILIA-BORZA,3,none,5,"the house; so I took only this, and run my way.?But here's the","['house', 'took', 'run', 'way', '\x94But']",-0.047881939
The Jew of Malta,PILIA-BORZA,3,none,6,Jew's man.,"['Jew', 'man']",0.009886041
The Jew of Malta,BELLAMIRA,3,none,1,Hide the bag.,"['Hide', 'bag']",-0.15622858
The Jew of Malta,PILIA-BORZA,3,none,1,"Look not towards him, let's away.  Zoons, what a","['Look', 'towards', 'let', 'away', 'Zoons']",-0.50797727
The Jew of Malta,PILIA-BORZA,3,none,2,looking thou keepest! thou'lt betray's anon.,"['looking', 'keepest', ""thou'lt"", 'betray']",-0.136715218
The Jew of Malta,ITHAMORE,3,none,1,"O, the sweetest face that ever I beheld!  I know she","['sweetest', 'face', 'ever', 'beheld', 'know']",0.983377934
The Jew of Malta,ITHAMORE,3,none,2,is a courtezan by her attire:  now would I give a hundred of,"['courtezan', 'attire', 'would', 'give', 'hundred']",-0.057358686
The Jew of Malta,ITHAMORE,3,none,3,the Jew's crowns that I had such a concubine.,"['Jew', 'crowns', 'concubine']",-0.078359164
The Jew of Malta,ITHAMORE,3,none,4,"Well, I have deliver'd the challenge in such sort,","['Well', 'deliver', 'challenge', 'sort']",0.185303777
The Jew of Malta,ITHAMORE,3,none,5,"As meet they will, and fighting die,?brave sport!","['meet', 'fighting', 'die', '\x94brave', 'sport']",-0.283786848
The Jew of Malta,MATHIAS,3,none,1,This is the place:   now Abigail shall see,"['place', 'Abigail', 'shall', 'see']",0.032835759
The Jew of Malta,MATHIAS,3,none,2,Whether Mathias holds her dear or no.,"['Whether', 'Mathias', 'holds', 'dear']",-0.173333053
The Jew of Malta,MATHIAS,3,none,3,"What, dares the villain write in such base terms?","['dares', 'villain', 'write', 'base', 'terms']",-0.6430302
The Jew of Malta,LODOWICK,3,none,1,"I did it; and revenge it, if thou dar'st!","['revenge', ""dar'st""]",-0.259788215
The Jew of Malta,BARABAS,3,none,1,"O, bravely fought! and yet they thrust not home.","['bravely', 'fought', 'yet', 'thrust', 'home']",-0.025352582
The Jew of Malta,BARABAS,3,none,2,"Now, Lodovico!  now, Mathias!?So;","['Lodovico', 'Mathias', '\x94So']",-0.151063621
The Jew of Malta,BARABAS,3,none,3,"So, now they have shew'd themselves to be tall  fellows.","['shew', 'tall', 'fellows']",-0.216383897
The Jew of Malta,BARABAS,3,none,4,"Part 'em, part 'em!","['Part', ""'em"", 'part', ""'em""]",0.03823036
The Jew of Malta,BARABAS,3,none,5,"Ay, part 'em now they are dead.  Farewell, farewell!","['Ay', 'part', ""'em"", 'dead', 'Farewell', 'farewell']",-0.382616468
The Jew of Malta,FERNEZE,3,none,1,What sight is this!  my Lodovico  slain!,"['sight', 'Lodovico', 'slain']",0.055092379
The Jew of Malta,FERNEZE,3,none,2,These arms of mine shall be thy sepulchre.,"['arms', 'shall', 'sepulchre']",0.128775293
The Jew of Malta,KATHARINE,3,none,1,Who is this? my son Mathias slain!,"['son', 'Mathias', 'slain']",-0.778888272
The Jew of Malta,FERNEZE,3,none,1,"O Lodowick, hadst thou perish'd by the Turk,","['Lodowick', 'hadst', 'perish', 'Turk']",-0.199420091
The Jew of Malta,FERNEZE,3,none,2,Wretched Ferneze might have veng'd thy death!,"['Wretched', 'Ferneze', 'might', 'veng', 'death']",-0.703310587
The Jew of Malta,KATHARINE,3,none,1,"Thy son slew mine, and I'll revenge his death.","['son', 'slew', 'revenge', 'death']",-0.878035103
The Jew of Malta,FERNEZE,3,none,1,"Look, Katharine, look! thy son gave mine these wounds.","['Look', 'Katharine', 'look', 'son', 'gave', 'wounds']",-0.35117805
The Jew of Malta,KATHARINE,3,none,1,"O, leave to grieve me!  I am griev'd enough.","['leave', 'grieve', 'griev', 'enough']",-0.571794901
The Jew of Malta,FERNEZE,3,none,1,"O, that my sighs could turn to lively breath,","['sighs', 'could', 'turn', 'lively', 'breath']",0.231854599
The Jew of Malta,FERNEZE,3,none,2,"And these my tears to blood, that he might live!","['tears', 'blood', 'might', 'live']",-0.272779875
The Jew of Malta,KATHARINE,3,none,1,Who made them enemies?,"['made', 'enemies']",-0.673020105
The Jew of Malta,FERNEZE,3,none,1,I know not; and that grieves me most of all.,"['know', 'grieves']",-0.754775746
The Jew of Malta,KATHARINE,3,none,1,My son lov'd thine.,"['son', 'lov']",0.879894381
The Jew of Malta,FERNEZE,3,none,1,And so did Lodowick him.,['Lodowick'],-0.14416524
The Jew of Malta,KATHARINE,3,none,1,"Lend me that weapon that did kill my son,","['Lend', 'weapon', 'kill', 'son']",-0.738588918
The Jew of Malta,KATHARINE,3,none,2,And it shall murder me.,"['shall', 'murder']",-0.850112429
The Jew of Malta,FERNEZE,3,none,1,"Nay, madam, stay; that weapon was my son's,","['Nay', 'madam', 'stay', 'weapon', 'son']",-0.084777005
The Jew of Malta,FERNEZE,3,none,2,And on that rather should Ferneze die.,"['rather', 'Ferneze', 'die']",-0.463297674
The Jew of Malta,KATHARINE,3,none,1,"Hold; let's inquire the causers of their deaths,","['Hold', 'let', 'inquire', 'causers', 'deaths']",-0.166327182
The Jew of Malta,KATHARINE,3,none,2,That we may venge their blood upon their heads.,"['may', 'venge', 'blood', 'upon', 'heads']",-0.637576134
The Jew of Malta,FERNEZE,3,none,1,"Then take them up, and let them be interr'd","['take', 'let', 'interr']",0.028151236
The Jew of Malta,FERNEZE,3,none,2,Within one sacred monument of stone;,"['Within', 'one', 'sacred', 'monument', 'stone']",0.125392962
The Jew of Malta,FERNEZE,3,none,3,Upon which altar I will offer up,"['Upon', 'altar', 'offer']",0.015144683
The Jew of Malta,FERNEZE,3,none,4,"My daily sacrifice of sighs and tears,","['daily', 'sacrifice', 'sighs', 'tears']",-0.384738334
The Jew of Malta,FERNEZE,3,none,5,"And with my prayers pierce impartial heavens,","['prayers', 'pierce', 'impartial', 'heavens']",0.261878918
The Jew of Malta,FERNEZE,3,none,6,"Till they  the causers of our smarts,","['Till', 'causers', 'smarts']",-0.074011058
The Jew of Malta,FERNEZE,3,none,7,Which forc'd their hands divide united hearts.,"['forc', 'hands', 'divide', 'united', 'hearts']",-0.233236849
The Jew of Malta,FERNEZE,3,none,8,"Come, Katharine; our losses equal are;","['Come', 'Katharine', 'losses', 'equal']",-0.122110471
The Jew of Malta,FERNEZE,3,none,9,Then of true grief let us take equal share.,"['true', 'grief', 'let', 'take', 'equal', 'share']",-0.159601569
The Jew of Malta,ITHAMORE,3,none,1,"Why, was there ever seen such villany,","['ever', 'seen', 'villany']",-0.363756947
The Jew of Malta,ITHAMORE,3,none,2,"So neatly plotted, and so well perform'd?","['neatly', 'plotted', 'well', 'perform']",0.54688751
The Jew of Malta,ITHAMORE,3,none,3,"Both held in hand,  and flatly both beguil'd?","['held', 'hand', 'flatly', 'beguil']",0.060176
The Jew of Malta,ABIGAIL,3,none,1,"Why, how now, Ithamore! why laugh'st thou so?","['Ithamore', ""laugh'st""]",-0.59351691
The Jew of Malta,ITHAMORE,3,none,1,"O mistress! ha, ha, ha!","['mistress', 'ha', 'ha', 'ha']",-0.052964002
The Jew of Malta,ABIGAIL,3,none,1,"Why, what ail'st thou?","[""ail'st""]",-0.326544242
The Jew of Malta,ITHAMORE,3,none,1,"O, my master!",['master'],0.412872354
The Jew of Malta,ABIGAIL,3,none,1,Ha!,['Ha'],0.31511917
The Jew of Malta,ITHAMORE,3,none,1,"O mistress, I have the bravest, gravest, secret,","['mistress', 'bravest', 'gravest', 'secret']",0.708334863
The Jew of Malta,ITHAMORE,3,none,2,"subtle, bottle-nosed  knave to my master, that ever gentleman had!","['subtle', 'bottle-nosed', 'knave', 'master', 'ever', 'gentleman']",0.126921017
The Jew of Malta,ABIGAIL,3,none,1,"Say, knave, why rail'st upon my father thus?","['Say', 'knave', ""rail'st"", 'upon', 'father', 'thus']",-0.299492709
The Jew of Malta,ITHAMORE,3,none,1,"O, my master has the bravest policy!","['master', 'bravest', 'policy']",0.950092193
The Jew of Malta,ABIGAIL,3,none,1,Wherein?,['Wherein'],-0.01745078
The Jew of Malta,ITHAMORE,3,none,1,"Why, know you not?",['know'],-0.211372428
The Jew of Malta,ABIGAIL,3,none,1,"Why, no.",[],-0.365015026
The Jew of Malta,ITHAMORE,3,none,1,Know you not of Mathia and Don Lodowick disaster?,"['Know', 'Mathia', 'Lodowick', 'disaster']",-0.311795259
The Jew of Malta,ABIGAIL,3,none,1,No:  what was it?,[],-0.066530641
The Jew of Malta,ITHAMORE,3,none,1,"Why, the devil inverted a challenge, my master","['devil', 'inverted', 'challenge', 'master']",-0.517096433
The Jew of Malta,ITHAMORE,3,none,2,"writ it, and I carried it, first to Lodowick, and imprimis to Mathia;","['writ', 'carried', 'first', 'Lodowick', 'imprimis', 'Mathia']",0.064140365
The Jew of Malta,ITHAMORE,3,none,3,"And then they met, , as the story says,","['met', 'story', 'says']",0.158883873
The Jew of Malta,ITHAMORE,3,none,4,In doleful wise they ended both their days.,"['doleful', 'wise', 'ended', 'days']",-0.801066021
The Jew of Malta,ABIGAIL,3,none,1,And was my father furtherer of their deaths?,"['father', 'furtherer', 'deaths']",-0.269650988
The Jew of Malta,ITHAMORE,3,none,1,Am I Ithamore?,['Ithamore'],-0.049111664
The Jew of Malta,ABIGAIL,3,none,1,Yes.,['Yes'],0.372714691
The Jew of Malta,ITHAMORE,3,none,1,"So sure did your father write, and I carry the challenge.","['sure', 'father', 'write', 'carry', 'challenge']",0.090354796
The Jew of Malta,ABIGAIL,3,none,1,"Well, Ithamore, let me request thee this;","['Well', 'Ithamore', 'let', 'request']",0.024836563
The Jew of Malta,ABIGAIL,3,none,2,"Go to the new-made nunnery, and inquire","['Go', 'new-made', 'nunnery', 'inquire']",0.012184989
The Jew of Malta,ABIGAIL,3,none,3,"For any of the friars of Saint Jaques,","['friars', 'Saint', 'Jaques']",0.035704441
The Jew of Malta,ABIGAIL,3,none,4,"And say, I pray them come and speak with me.","['say', 'pray', 'come', 'speak']",0.16453884
The Jew of Malta,ITHAMORE,3,none,1,"I pray, mistress, will you answer me to one question?","['pray', 'mistress', 'answer', 'one', 'question']",0.054913942
The Jew of Malta,ABIGAIL,3,none,1,"Well, sirrah, what is't?","['Well', 'sirrah', ""is't""]",-0.195727911
The Jew of Malta,ITHAMORE,3,none,1,A very feeling one:  have not the nuns fine sport with,"['feeling', 'one', 'nuns', 'fine', 'sport']",-0.23875726
The Jew of Malta,ITHAMORE,3,none,2,the friars now and then?,['friars'],-0.054970238
The Jew of Malta,ABIGAIL,3,none,1,"Go to, Sirrah Sauce! is this your question? get ye gone.","['Go', 'Sirrah', 'Sauce', 'question', 'get', 'gone']",-0.276554339
The Jew of Malta,ITHAMORE,3,none,1,"I will, forsooth, mistress.",['mistress'],0.159219019
The Jew of Malta,ABIGAIL,3,none,1,"Hard-hearted father, unkind Barabas!","['Hard-hearted', 'father', 'unkind', 'Barabas']",-0.661226247
The Jew of Malta,ABIGAIL,3,none,2,"Was this the pursuit of thy policy,","['pursuit', 'policy']",-0.042344492
The Jew of Malta,ABIGAIL,3,none,3,"To make me shew them favour severally,","['make', 'shew', 'favour', 'severally']",0.144409638
The Jew of Malta,ABIGAIL,3,none,4,That by my favour they should both be slain?,"['favour', 'slain']",-0.494650943
The Jew of Malta,ABIGAIL,3,none,5,"Admit thou lov'dst not Lodowick for his sire,","['Admit', ""lov'dst"", 'Lodowick', 'sire']",-0.087198302
The Jew of Malta,ABIGAIL,3,none,6,Yet Don Mathias ne'er offended thee:,"['Yet', 'Mathias', ""ne'er"", 'offended']",-0.17254689
The Jew of Malta,ABIGAIL,3,none,7,"But thou wert set upon extreme revenge,","['wert', 'set', 'upon', 'extreme', 'revenge']",-0.148707084
The Jew of Malta,ABIGAIL,3,none,8,"Because the prior dispossess'd thee once,","['prior', 'dispossess']",-0.133104667
The Jew of Malta,ABIGAIL,3,none,9,And couldst not venge it but upon his son;,"['venge', 'upon', 'son']",-0.147087779
The Jew of Malta,ABIGAIL,3,none,10,Nor on his son but by Mathias' means;,"['son', 'Mathias', 'means']",-0.023482032
The Jew of Malta,ABIGAIL,3,none,11,Nor on Mathias but by murdering me:,"['Mathias', 'murdering']",-0.70811588
The Jew of Malta,ABIGAIL,3,none,12,"But I perceive there is no love on earth,","['perceive', 'love', 'earth']",-0.510467656
The Jew of Malta,ABIGAIL,3,none,13,"Pity in Jews, nor piety in Turks.","['Pity', 'Jews', 'piety', 'Turks']",-0.585352717
The Jew of Malta,ABIGAIL,3,none,14,But here comes cursed Ithamore with the friar.,"['comes', 'cursed', 'Ithamore', 'friar']",-0.449852007
The Jew of Malta,FRIAR JACOMO,3,none,1,"Virgo, salve.","['Virgo', 'salve']",0.120938525
The Jew of Malta,ITHAMORE,3,none,1,When duck you?,['duck'],-0.056321159
The Jew of Malta,ABIGAIL,3,none,1,"Welcome, grave friar.?Ithamore, be gone.","['Welcome', 'grave', 'friar', '\x94Ithamore', 'gone']",-0.018091395
The Jew of Malta,ABIGAIL,3,none,2,"Know, holy sir, I am bold to solicit thee.","['Know', 'holy', 'sir', 'bold', 'solicit']",0.238236653
The Jew of Malta,FRIAR JACOMO,3,none,1,Wherein?,['Wherein'],-0.01745078
The Jew of Malta,ABIGAIL,3,none,1,To get me be admitted for a nun.,"['get', 'admitted', 'nun']",-0.118139315
The Jew of Malta,FRIAR JACOMO,3,none,1,"Why, Abigail, it is not yet long since","['Abigail', 'yet', 'long', 'since']",0.044224113
The Jew of Malta,FRIAR JACOMO,3,none,2,"That I did labour thy admission,","['labour', 'admission']",0.014180996
The Jew of Malta,FRIAR JACOMO,3,none,3,And then thou didst not like that holy life.,"['didst', 'like', 'holy', 'life']",-0.610308509
The Jew of Malta,ABIGAIL,3,none,1,Then were my thoughts so frail and unconfirm'd,"['thoughts', 'frail', 'unconfirm']",-0.711747752
The Jew of Malta,ABIGAIL,3,none,2,As  I was chain'd to follies of the world:,"['chain', 'follies', 'world']",-0.013733648
The Jew of Malta,ABIGAIL,3,none,3,"But now experience, purchased with grief,","['experience', 'purchased', 'grief']",-0.294887286
The Jew of Malta,ABIGAIL,3,none,4,Has made me see the difference of things.,"['made', 'see', 'difference', 'things']",0.366321974
The Jew of Malta,ABIGAIL,3,none,5,"My sinful soul, alas, hath pac'd too long","['sinful', 'soul', 'pac', 'long']",-0.861934358
The Jew of Malta,ABIGAIL,3,none,6,"The fatal labyrinth of misbelief,","['fatal', 'labyrinth', 'misbelief']",-0.516839772
The Jew of Malta,ABIGAIL,3,none,7,Far from the sun that gives eternal life!,"['Far', 'sun', 'gives', 'eternal', 'life']",0.85223295
The Jew of Malta,FRIAR JACOMO,3,none,1,Who taught thee this?,['taught'],-0.294148043
The Jew of Malta,ABIGAIL,3,none,1,"The abbess of the house,","['abbess', 'house']",0.049996518
The Jew of Malta,ABIGAIL,3,none,2,Whose zealous admonition I embrace:,"['Whose', 'zealous', 'admonition', 'embrace']",0.23579164
The Jew of Malta,ABIGAIL,3,none,3,"O, therefore, Jacomo, let me be one,","['therefore', 'Jacomo', 'let', 'one']",0.170009058
The Jew of Malta,ABIGAIL,3,none,4,"Although unworthy, of that sisterhood!","['Although', 'unworthy', 'sisterhood']",-0.597689863
The Jew of Malta,FRIAR JACOMO,3,none,1,"Abigail, I will:  but see thou change no more,","['Abigail', 'see', 'change']",-0.038803712
The Jew of Malta,FRIAR JACOMO,3,none,2,For that will be most heavy to thy soul.,"['heavy', 'soul']",-0.072800286
The Jew of Malta,ABIGAIL,3,none,1,That was my father's fault.,"['father', 'fault']",-0.861684499
The Jew of Malta,FRIAR JACOMO,3,none,1,Thy father's! how?,['father'],-0.154220276
The Jew of Malta,ABIGAIL,3,none,1,"Nay, you shall pardon me.?O Barabas,","['Nay', 'shall', 'pardon', '\x94O', 'Barabas']",0.075539395
The Jew of Malta,ABIGAIL,3,none,2,"Though thou deservest hardly at my hands,","['Though', 'deservest', 'hardly', 'hands']",-0.047832742
The Jew of Malta,ABIGAIL,3,none,3,Yet never shall these lips bewray thy life!,"['Yet', 'never', 'shall', 'lips', 'bewray', 'life']",-0.106472425
The Jew of Malta,FRIAR JACOMO,3,none,1,"Come, shall we go?","['Come', 'shall', 'go']",0.145763354
The Jew of Malta,ABIGAIL,3,none,1,My duty waits on you.,"['duty', 'waits']",0.081903137
The Jew of Malta,BARABAS,3,none,1,"What, Abigail become a nun again!","['Abigail', 'become', 'nun']",-0.826583032
The Jew of Malta,BARABAS,3,none,2,"False and unkind! what, hast thou lost thy father?","['False', 'unkind', 'lost', 'father']",-0.855322342
The Jew of Malta,BARABAS,3,none,3,"And, all unknown and unconstrain'd of me,","['unknown', 'unconstrain']",-0.136994276
The Jew of Malta,BARABAS,3,none,4,Art thou again got to the nunnery?,"['got', 'nunnery']",-0.051008793
The Jew of Malta,BARABAS,3,none,5,"Now here she writes, and wills me to repent:","['writes', 'wills', 'repent']",-0.22455623
The Jew of Malta,BARABAS,3,none,6,Repentance! Spurca! what pretendeth  this?,"['Repentance', 'Spurca', 'pretendeth']",0.011787176
The Jew of Malta,BARABAS,3,none,7,I fear she knows??tis so?of my device,"['fear', 'knows', 'tis', '\x94of', 'device']",-0.563825284
The Jew of Malta,BARABAS,3,none,8,In Don Mathias' and Lodovico's deaths:,"['Mathias', 'Lodovico', 'deaths']",-0.185028192
The Jew of Malta,BARABAS,3,none,9,"If so, 'tis time that it be seen into;","[""'t"", 'time', 'seen']",0.048907224
The Jew of Malta,BARABAS,3,none,10,"For she that varies from me in belief,","['varies', 'belief']",-0.020328246
The Jew of Malta,BARABAS,3,none,11,"Gives great presumption that she loves me not,","['Gives', 'great', 'presumption', 'loves']",0.051839352
The Jew of Malta,BARABAS,3,none,12,"Or, loving, doth dislike of something done.","['loving', 'doth', 'dislike', 'something', 'done']",-0.002342686
The Jew of Malta,BARABAS,3,none,13,But who comes here?,['comes'],-0.178298265
The Jew of Malta,BARABAS,3,none,14,"O Ithamore, come near;","['Ithamore', 'come', 'near']",0.103403643
The Jew of Malta,BARABAS,3,none,15,"Come near, my love; come near, thy master's life,","['Come', 'near', 'love', 'come', 'near', 'master', 'life']",0.479864751
The Jew of Malta,BARABAS,3,none,16,"My trusty servant, nay, my second self;","['trusty', 'servant', 'nay', 'second', 'self']",0.186689863
The Jew of Malta,BARABAS,3,none,17,"For I have now no hope but even in thee,","['hope', 'even']",-0.251498125
The Jew of Malta,BARABAS,3,none,18,And on that hope my happiness is built.,"['hope', 'happiness', 'built']",0.887312886
The Jew of Malta,BARABAS,3,none,19,When saw'st thou Abigail?,"[""saw'st"", 'Abigail']",-0.055091849
The Jew of Malta,ITHAMORE,3,none,1,To-day.,['To-day'],0.129726678
The Jew of Malta,BARABAS,3,none,1,With whom?,[],-0.093019649
The Jew of Malta,ITHAMORE,3,none,1,A friar.,['friar'],0.070767418
The Jew of Malta,BARABAS,3,none,1,"A friar! false villain, he hath done the deed.","['friar', 'false', 'villain', 'done', 'deed']",-0.578425804
The Jew of Malta,ITHAMORE,3,none,1,"How, sir!",['sir'],0.158833422
The Jew of Malta,BARABAS,3,none,1,"Why, made mine Abigail a nun.","['made', 'Abigail', 'nun']",-0.16238087
The Jew of Malta,ITHAMORE,3,none,1,That's no lie; for she sent me for him.,"['lie', 'sent']",0.006419577
The Jew of Malta,BARABAS,3,none,1,O unhappy day!,"['unhappy', 'day']",-0.920323749
The Jew of Malta,BARABAS,3,none,2,"False, credulous, inconstant Abigail!","['False', 'credulous', 'inconstant', 'Abigail']",-0.924422551
The Jew of Malta,BARABAS,3,none,3,"But let 'em go:  and, Ithamore, from hence","['let', ""'em"", 'go', 'Ithamore']",-0.040834069
The Jew of Malta,BARABAS,3,none,4,Ne'er shall she grieve me more with her disgrace;,"[""Ne'er"", 'shall', 'grieve', 'disgrace']",-0.716472876
The Jew of Malta,BARABAS,3,none,5,"Ne'er shall she live to inherit aught of mine,","[""Ne'er"", 'shall', 'live', 'inherit', 'aught']",-0.009848744
The Jew of Malta,BARABAS,3,none,6,"Be bless'd of me, nor come within my gates,","['bless', 'come', 'within', 'gates']",0.391004257
The Jew of Malta,BARABAS,3,none,7,"But perish underneath my bitter curse,","['perish', 'underneath', 'bitter', 'curse']",-0.742055082
The Jew of Malta,BARABAS,3,none,8,Like Cain by Adam for his brother's death.,"['Like', 'Cain', 'Adam', 'brother', 'death']",-0.373698448
The Jew of Malta,ITHAMORE,3,none,1,O master,['master'],0.052224681
The Jew of Malta,BARABAS,3,none,1,"Ithamore, entreat not for her; I am mov'd,","['Ithamore', 'entreat', 'mov']",-0.079854943
The Jew of Malta,BARABAS,3,none,2,And she is hateful to my soul and me:,"['hateful', 'soul']",-0.953632225
The Jew of Malta,BARABAS,3,none,3,"And, 'less  thou yield to this that I entreat,","[""'less"", 'yield', 'entreat']",-0.004724599
The Jew of Malta,BARABAS,3,none,4,I cannot think but that thou hat'st my life.,"['think', ""hat'st"", 'life']",-0.506783251
The Jew of Malta,ITHAMORE,3,none,1,"Who, I, master? why, I'll run to some rock,","['master', 'run', 'rock']",-0.165046796
The Jew of Malta,ITHAMORE,3,none,2,And throw myself headlong into the sea;,"['throw', 'headlong', 'sea']",-0.423832707
The Jew of Malta,ITHAMORE,3,none,3,"Why, I'll do any thing for your sweet sake.","['thing', 'sweet', 'sake']",0.728131181
The Jew of Malta,BARABAS,3,none,1,"O trusty Ithamore! no servant, but my friend!","['trusty', 'Ithamore', 'servant', 'friend']",0.642558168
The Jew of Malta,BARABAS,3,none,2,I here adopt thee for mine only heir:,"['adopt', 'heir']",0.257417715
The Jew of Malta,BARABAS,3,none,3,All that I have is thine when I am dead;,['dead'],-0.036896341
The Jew of Malta,BARABAS,3,none,4,"And, whilst I live, use half; spend as myself;","['whilst', 'live', 'use', 'half', 'spend']",0.004446648
The Jew of Malta,BARABAS,3,none,5,"Here, take my keys,?I'll give 'em thee anon;","['take', 'keys', '\x94I', 'give', ""'em""]",-0.049420953
The Jew of Malta,BARABAS,3,none,6,Go buy thee garments; but thou shalt not want:,"['Go', 'buy', 'garments', 'shalt', 'want']",-0.23582748
The Jew of Malta,BARABAS,3,none,7,"Only know this, that thus thou art to do","['know', 'thus']",0.026980802
