play_name,genre,character,act,scene,sentence,text,tokens
Richard III,History,Buckingham,3,1,155,To taunt and scorn you thus opprobriously?,"['taunt', 'scorn', 'thus', 'opprobriously']"
Richard III,History,Gloucester,3,1,156,"No doubt, no doubt; O, 'tis a parlous boy;","['doubt', 'doubt', ""'t"", 'parlous', 'boy']"
Richard III,History,Gloucester,3,1,157,"Bold, quick, ingenious, forward, capable","['Bold', 'quick', 'ingenious', 'forward', 'capable']"
Richard III,History,Gloucester,3,1,158,"He is all the mother's, from the top to toe.","['mother', 'top', 'toe']"
Richard III,History,Buckingham,3,1,159,"Well, let them rest. Come hither, Catesby.","['Well', 'let', 'rest', 'Come', 'hither']"
Richard III,History,Buckingham,3,1,160,Thou art sworn as deeply to effect what we intend,"['sworn', 'deeply', 'effect', 'intend']"
Richard III,History,Buckingham,3,1,161,As closely to conceal what we impart:,"['closely', 'conceal', 'impart']"
Richard III,History,Buckingham,3,1,162,Thou know'st our reasons urged upon the way;,"[""know'st"", 'reasons', 'urged', 'upon', 'way']"
Richard III,History,Buckingham,3,1,163,What think'st thou? is it not an easy matter,"[""think'st"", 'easy', 'matter']"
Richard III,History,Buckingham,3,1,164,"To make William Lord Hastings of our mind,","['make', 'William', 'Lord', 'mind']"
Richard III,History,Buckingham,3,1,165,For the instalment of this noble duke,"['instalment', 'noble', 'duke']"
Richard III,History,Buckingham,3,1,166,In the seat royal of this famous isle?,"['seat', 'royal', 'famous', 'isle']"
Richard III,History,Catesby,3,1,167,"He for his father's sake so loves the prince,","['father', 'sake', 'loves', 'prince']"
Richard III,History,Catesby,3,1,168,That he will not be won to aught against him.,['aught']
Richard III,History,Buckingham,3,1,169,"What think'st thou, then, of Stanley? what will he?","[""think'st""]"
Richard III,History,Catesby,3,1,170,He will do all in all as Hastings doth.,['doth']
Richard III,History,Buckingham,3,1,171,"Well, then, no more but this: go, gentle Catesby,","['Well', 'go', 'gentle']"
Richard III,History,Buckingham,3,1,172,"And, as it were far off sound thou Lord Hastings,","['far', 'sound', 'Lord']"
Richard III,History,Buckingham,3,1,173,How doth he stand affected to our purpose;,"['doth', 'stand', 'affected', 'purpose']"
Richard III,History,Buckingham,3,1,174,"And summon him to-morrow to the Tower,","['summon', 'to-morrow', 'Tower']"
Richard III,History,Buckingham,3,1,175,To sit about the coronation.,"['sit', 'coronation']"
Richard III,History,Buckingham,3,1,176,"If thou dost find him tractable to us,","['find', 'tractable']"
Richard III,History,Buckingham,3,1,177,"Encourage him, and show him all our reasons:","['Encourage', 'show', 'reasons']"
Richard III,History,Buckingham,3,1,178,"If he be leaden, icy-cold, unwilling,","['leaden', 'icy-cold', 'unwilling']"
Richard III,History,Buckingham,3,1,179,"Be thou so too; and so break off your talk,","['break', 'talk']"
Richard III,History,Buckingham,3,1,180,And give us notice of his inclination:,"['give', 'notice', 'inclination']"
Richard III,History,Buckingham,3,1,181,"For we to-morrow hold divided councils,","['to-morrow', 'hold', 'divided', 'councils']"
Richard III,History,Buckingham,3,1,182,Wherein thyself shalt highly be employ'd.,"['Wherein', 'thyself', 'shalt', 'highly', 'employ']"
Richard III,History,Gloucester,3,1,183,"Commend me to Lord William: tell him, Catesby,","['Commend', 'Lord', 'William', 'tell']"
Richard III,History,Gloucester,3,1,184,His ancient knot of dangerous adversaries,"['ancient', 'knot', 'dangerous', 'adversaries']"
Richard III,History,Gloucester,3,1,185,To-morrow are let blood at Pomfret-castle;,"['To-morrow', 'let', 'blood', 'Pomfret-castle']"
Richard III,History,Gloucester,3,1,186,"And bid my friend, for joy of this good news,","['bid', 'friend', 'joy', 'good', 'news']"
Richard III,History,Gloucester,3,1,187,Give mistress Shore one gentle kiss the more.,"['Give', 'mistress', 'Shore', 'one', 'gentle', 'kiss']"
Richard III,History,Buckingham,3,1,188,"Good Catesby, go, effect this business soundly.","['Good', 'go', 'effect', 'business', 'soundly']"
Richard III,History,Catesby,3,1,189,"My good lords both, with all the heed I may.","['good', 'lords', 'heed', 'may']"
Richard III,History,Gloucester,3,1,190,"Shall we hear from you, Catesby, ere we sleep?","['Shall', 'hear', 'sleep']"
Richard III,History,Catesby,3,1,191,"You shall, my lord.","['shall', 'lord']"
Richard III,History,Gloucester,3,1,192,"At Crosby Place, there shall you find us both.","['Crosby', 'Place', 'shall', 'find']"
Richard III,History,Buckingham,3,1,193,"Now, my lord, what shall we do, if we perceive","['lord', 'shall', 'perceive']"
Richard III,History,Buckingham,3,1,194,Lord Hastings will not yield to our complots?,"['Lord', 'yield', 'complots']"
Richard III,History,Gloucester,3,1,195,"Chop off his head, man; somewhat we will do:","['Chop', 'head', 'man', 'somewhat']"
Richard III,History,Gloucester,3,1,196,"And, look, when I am king, claim thou of me","['look', 'king', 'claim']"
Richard III,History,Gloucester,3,1,197,"The earldom of Hereford, and the moveables","['earldom', 'Hereford', 'moveables']"
Richard III,History,Gloucester,3,1,198,Whereof the king my brother stood possess'd.,"['Whereof', 'king', 'brother', 'stood', 'possess']"
Richard III,History,Buckingham,3,1,199,I'll claim that promise at your grace's hands.,"['claim', 'promise', 'grace', 'hands']"
Richard III,History,Gloucester,3,1,200,And look to have it yielded with all willingness.,"['look', 'yielded', 'willingness']"
Richard III,History,Gloucester,3,1,201,"Come, let us sup betimes, that afterwards","['Come', 'let', 'sup', 'betimes', 'afterwards']"
Richard III,History,Gloucester,3,1,202,We may digest our complots in some form.,"['may', 'digest', 'complots', 'form']"
Richard III,History,Messenger,3,2,1,"What, ho! my lord!","['ho', 'lord']"
Richard III,History,Hastings,3,2,2,[Within]  Who knocks at the door?,"['Within', 'knocks', 'door']"
Richard III,History,Messenger,3,2,3,A messenger from the Lord Stanley.,"['messenger', 'Lord']"
Richard III,History,Hastings,3,2,4,What is't o'clock?,"[""is't"", ""o'clock""]"
Richard III,History,Messenger,3,2,5,Upon the stroke of four.,"['Upon', 'stroke', 'four']"
Richard III,History,Hastings,3,2,6,Cannot thy master sleep these tedious nights?,"['master', 'sleep', 'tedious', 'nights']"
Richard III,History,Messenger,3,2,7,So it should seem by that I have to say.,"['seem', 'say']"
Richard III,History,Messenger,3,2,8,"First, he commends him to your noble lordship.","['First', 'commends', 'noble', 'lordship']"
Richard III,History,Hastings,3,2,9,And then?,[]
Richard III,History,Messenger,3,2,10,And then he sends you word,"['sends', 'word']"
Richard III,History,Messenger,3,2,11,He dreamt to-night the boar had razed his helm:,"['dreamt', 'to-night', 'boar', 'razed', 'helm']"
Richard III,History,Messenger,3,2,12,"Besides, he says there are two councils held;","['Besides', 'says', 'two', 'councils', 'held']"
Richard III,History,Messenger,3,2,13,And that may be determined at the one,"['may', 'determined', 'one']"
Richard III,History,Messenger,3,2,14,which may make you and him to rue at the other.,"['may', 'make', 'rue']"
Richard III,History,Messenger,3,2,15,"Therefore he sends to know your lordship's pleasure,","['Therefore', 'sends', 'know', 'lordship', 'pleasure']"
Richard III,History,Messenger,3,2,16,"If presently you will take horse with him,","['presently', 'take', 'horse']"
Richard III,History,Messenger,3,2,17,"And with all speed post with him toward the north,","['speed', 'post', 'toward', 'north']"
Richard III,History,Messenger,3,2,18,To shun the danger that his soul divines.,"['shun', 'danger', 'soul', 'divines']"
Richard III,History,Hastings,3,2,19,"Go, fellow, go, return unto thy lord;","['Go', 'fellow', 'go', 'return', 'unto', 'lord']"
Richard III,History,Hastings,3,2,20,Bid him not fear the separated councils,"['Bid', 'fear', 'separated', 'councils']"
Richard III,History,Hastings,3,2,21,"His honour and myself are at the one,","['honour', 'one']"
Richard III,History,Hastings,3,2,22,And at the other is my servant Catesby,['servant']
Richard III,History,Hastings,3,2,23,Where nothing can proceed that toucheth us,"['nothing', 'proceed', 'toucheth']"
Richard III,History,Hastings,3,2,24,Whereof I shall not have intelligence.,"['Whereof', 'shall', 'intelligence']"
Richard III,History,Hastings,3,2,25,"Tell him his fears are shallow, wanting instance:","['Tell', 'fears', 'shallow', 'wanting', 'instance']"
Richard III,History,Hastings,3,2,26,"And for his dreams, I wonder he is so fond","['dreams', 'wonder', 'fond']"
Richard III,History,Hastings,3,2,27,To trust the mockery of unquiet slumbers,"['trust', 'mockery', 'unquiet', 'slumbers']"
Richard III,History,Hastings,3,2,28,"To fly the boar before the boar pursues,","['fly', 'boar', 'boar', 'pursues']"
Richard III,History,Hastings,3,2,29,Were to incense the boar to follow us,"['incense', 'boar', 'follow']"
Richard III,History,Hastings,3,2,30,And make pursuit where he did mean no chase.,"['make', 'pursuit', 'mean', 'chase']"
Richard III,History,Hastings,3,2,31,"Go, bid thy master rise and come to me","['Go', 'bid', 'master', 'rise', 'come']"
Richard III,History,Hastings,3,2,32,"And we will both together to the Tower,","['together', 'Tower']"
Richard III,History,Hastings,3,2,33,"Where, he shall see, the boar will use us kindly.","['shall', 'see', 'boar', 'use', 'kindly']"
Richard III,History,Messenger,3,2,34,"My gracious lord, I'll tell him what you say.","['gracious', 'lord', 'tell', 'say']"
Richard III,History,Catesby,3,2,35,Many good morrows to my noble lord!,"['Many', 'good', 'morrows', 'noble', 'lord']"
Richard III,History,Hastings,3,2,36,"Good morrow, Catesby; you are early stirring","['Good', 'morrow', 'early', 'stirring']"
Richard III,History,Hastings,3,2,37,"What news, what news, in this our tottering state?","['news', 'news', 'tottering', 'state']"
Richard III,History,Catesby,3,2,38,"It is a reeling world, indeed, my lord;","['reeling', 'world', 'indeed', 'lord']"
Richard III,History,Catesby,3,2,39,And I believe twill never stand upright,"['believe', 'twill', 'never', 'stand', 'upright']"
Richard III,History,Catesby,3,2,40,Till Richard wear the garland of the realm.,"['Till', 'Richard', 'wear', 'garland', 'realm']"
Richard III,History,Hastings,3,2,41,How! wear the garland! dost thou mean the crown?,"['wear', 'garland', 'mean', 'crown']"
Richard III,History,Catesby,3,2,42,"Ay, my good lord.","['Ay', 'good', 'lord']"
Richard III,History,Hastings,3,2,43,I'll have this crown of mine cut from my shoulders,"['crown', 'cut', 'shoulders']"
Richard III,History,Hastings,3,2,44,Ere I will see the crown so foul misplaced.,"['see', 'crown', 'foul', 'misplaced']"
Richard III,History,Hastings,3,2,45,But canst thou guess that he doth aim at it?,"['canst', 'guess', 'doth', 'aim']"
Richard III,History,Catesby,3,2,46,"Ay, on my life; and hopes to find forward","['Ay', 'life', 'hopes', 'find', 'forward']"
Richard III,History,Catesby,3,2,47,Upon his party for the gain thereof:,"['Upon', 'party', 'gain', 'thereof']"
Richard III,History,Catesby,3,2,48,"And thereupon he sends you this good news,","['thereupon', 'sends', 'good', 'news']"
Richard III,History,Catesby,3,2,49,"That this same very day your enemies,","['day', 'enemies']"
Richard III,History,Catesby,3,2,50,"The kindred of the queen, must die at Pomfret.","['kindred', 'queen', 'must', 'die', 'Pomfret']"
Richard III,History,Hastings,3,2,51,"Indeed, I am no mourner for that news,","['Indeed', 'mourner', 'news']"
Richard III,History,Hastings,3,2,52,Because they have been still mine enemies:,"['still', 'enemies']"
Richard III,History,Hastings,3,2,53,"But, that I'll give my voice on Richard's side,","['give', 'voice', 'Richard', 'side']"
Richard III,History,Hastings,3,2,54,"To bar my master's heirs in true descent,","['bar', 'master', 'heirs', 'true', 'descent']"
Richard III,History,Hastings,3,2,55,"God knows I will not do it, to the death.","['God', 'knows', 'death']"
Richard III,History,Catesby,3,2,56,God keep your lordship in that gracious mind!,"['God', 'keep', 'lordship', 'gracious', 'mind']"
Richard III,History,Hastings,3,2,57,"But I shall laugh at this a twelve-month hence,","['shall', 'laugh', 'twelve-month']"
Richard III,History,Hastings,3,2,58,That they who brought me in my master's hate,"['brought', 'master', 'hate']"
Richard III,History,Hastings,3,2,59,I live to look upon their tragedy.,"['live', 'look', 'upon', 'tragedy']"
Richard III,History,Hastings,3,2,60,"I tell thee, Catesby--",['tell']
Richard III,History,Catesby,3,2,61,"What, my lord?",['lord']
Richard III,History,Hastings,3,2,62,"Ere a fortnight make me elder,","['fortnight', 'make', 'elder']"
Richard III,History,Hastings,3,2,63,I'll send some packing that yet think not on it.,"['send', 'packing', 'yet', 'think']"
Richard III,History,Catesby,3,2,64,"'Tis a vile thing to die, my gracious lord,","[""'T"", 'vile', 'thing', 'die', 'gracious', 'lord']"
Richard III,History,Catesby,3,2,65,When men are unprepared and look not for it.,"['men', 'unprepared', 'look']"
Richard III,History,Hastings,3,2,66,"O monstrous, monstrous! and so falls it out","['monstrous', 'monstrous', 'falls']"
Richard III,History,Hastings,3,2,67,"With Rivers, Vaughan, Grey: and so 'twill do","[""'twill""]"
Richard III,History,Hastings,3,2,68,"With some men else, who think themselves as safe","['men', 'else', 'think', 'safe']"
Richard III,History,Hastings,3,2,69,"As thou and I; who, as thou know'st, are dear","[""know'st"", 'dear']"
Richard III,History,Hastings,3,2,70,To princely Richard and to Buckingham.,"['princely', 'Richard']"
Richard III,History,Catesby,3,2,71,The princes both make high account of you;,"['princes', 'make', 'high', 'account']"
Richard III,History,Catesby,3,2,72,For they account his head upon the bridge.,"['account', 'head', 'upon', 'bridge']"
Richard III,History,Hastings,3,2,73,I know they do; and I have well deserved it.,"['know', 'well', 'deserved']"
Richard III,History,Hastings,3,2,74,"Come on, come on; where is your boar-spear, man?","['Come', 'come', 'boar-spear', 'man']"
Richard III,History,Hastings,3,2,75,"Fear you the boar, and go so unprovided?","['Fear', 'boar', 'go', 'unprovided']"
Richard III,History,Stanley,3,2,76,"My lord, good morrow; good morrow, Catesby:","['lord', 'good', 'morrow', 'good', 'morrow']"
Richard III,History,Stanley,3,2,77,"You may jest on, but, by the holy rood,","['may', 'jest', 'holy', 'rood']"
Richard III,History,Stanley,3,2,78,"I do not like these several councils, I.","['like', 'several', 'councils']"
Richard III,History,Hastings,3,2,79,"My lord,",['lord']
Richard III,History,Hastings,3,2,80,I hold my life as dear as you do yours;,"['hold', 'life', 'dear']"
Richard III,History,Hastings,3,2,81,"And never in my life, I do protest,","['never', 'life', 'protest']"
Richard III,History,Hastings,3,2,82,Was it more precious to me than 'tis now:,"['precious', ""'t""]"
Richard III,History,Hastings,3,2,83,"Think you, but that I know our state secure,","['Think', 'know', 'state', 'secure']"
Richard III,History,Hastings,3,2,84,I would be so triumphant as I am?,"['would', 'triumphant']"
Richard III,History,Stanley,3,2,85,"The lords at Pomfret, when they rode from London,","['lords', 'Pomfret', 'rode', 'London']"
Richard III,History,Stanley,3,2,86,"Were jocund, and supposed their state was sure,","['jocund', 'supposed', 'state', 'sure']"
Richard III,History,Stanley,3,2,87,And they indeed had no cause to mistrust;,"['indeed', 'cause', 'mistrust']"
Richard III,History,Stanley,3,2,88,"But yet, you see how soon the day o'ercast.","['yet', 'see', 'soon', 'day', ""o'ercast""]"
Richard III,History,Stanley,3,2,89,This sudden stag of rancour I misdoubt:,"['sudden', 'stag', 'rancour', 'misdoubt']"
Richard III,History,Stanley,3,2,90,"Pray God, I say, I prove a needless coward!","['Pray', 'God', 'say', 'prove', 'needless', 'coward']"
Richard III,History,Stanley,3,2,91,"What, shall we toward the Tower? the day is spent.","['shall', 'toward', 'Tower', 'day', 'spent']"
Richard III,History,Hastings,3,2,92,"Come, come, have with you. Wot you what, my lord?","['Come', 'come', 'Wot', 'lord']"
Richard III,History,Hastings,3,2,93,To-day the lords you talk of are beheaded.,"['To-day', 'lords', 'talk', 'beheaded']"
Richard III,History,Lord Stanley,3,2,94,"They, for their truth, might better wear their heads","['truth', 'might', 'better', 'wear', 'heads']"
Richard III,History,Lord Stanley,3,2,95,Than some that have accused them wear their hats.,"['accused', 'wear', 'hats']"
Richard III,History,Lord Stanley,3,2,96,"But come, my lord, let us away.","['come', 'lord', 'let', 'away']"
Richard III,History,Hastings,3,2,97,Go on before; I'll talk with this good fellow.,"['Go', 'talk', 'good', 'fellow']"
Richard III,History,Hastings,3,2,98,"How now, sirrah! how goes the world with thee?","['sirrah', 'goes', 'world']"
Richard III,History,Pursuivant,3,2,99,The better that your lordship please to ask.,"['better', 'lordship', 'please', 'ask']"
Richard III,History,Hastings,3,2,100,"I tell thee, man, 'tis better with me now","['tell', 'man', ""'t"", 'better']"
Richard III,History,Hastings,3,2,101,Than when I met thee last where now we meet:,"['met', 'last', 'meet']"
Richard III,History,Hastings,3,2,102,"Then was I going prisoner to the Tower,","['going', 'prisoner', 'Tower']"
Richard III,History,Hastings,3,2,103,By the suggestion of the queen's allies;,"['suggestion', 'queen', 'allies']"
Richard III,History,Hastings,3,2,104,"But now, I tell thee--keep it to thyself--","['tell', 'keep', 'thyself']"
Richard III,History,Hastings,3,2,105,"This day those enemies are put to death,","['day', 'enemies', 'put', 'death']"
Richard III,History,Hastings,3,2,106,And I in better state than e'er I was.,"['better', 'state', ""e'er""]"
Richard III,History,Pursuivant,3,2,107,"God hold it, to your honour's good content!","['God', 'hold', 'honour', 'good', 'content']"
Richard III,History,Hastings,3,2,108,"Gramercy, fellow: there, drink that for me.","['Gramercy', 'fellow', 'drink']"
Richard III,History,Pursuivant,3,2,109,God save your lordship!,"['God', 'save', 'lordship']"
Richard III,History,Priest,3,2,110,"Well met, my lord; I am glad to see your honour.","['Well', 'met', 'lord', 'glad', 'see', 'honour']"
Richard III,History,Hastings,3,2,111,"I thank thee, good Sir John, with all my heart.","['thank', 'good', 'Sir', 'John', 'heart']"
Richard III,History,Hastings,3,2,112,I am in your debt for your last exercise;,"['debt', 'last', 'exercise']"
Richard III,History,Hastings,3,2,113,"Come the next Sabbath, and I will content you.","['Come', 'next', 'Sabbath', 'content']"
Richard III,History,Buckingham,3,2,114,"What, talking with a priest, lord chamberlain?","['talking', 'priest', 'lord', 'chamberlain']"
Richard III,History,Buckingham,3,2,115,"Your friends at Pomfret, they do need the priest;","['friends', 'Pomfret', 'need', 'priest']"
Richard III,History,Buckingham,3,2,116,Your honour hath no shriving work in hand.,"['honour', 'shriving', 'work', 'hand']"
Richard III,History,Hastings,3,2,117,"Good faith, and when I met this holy man,","['Good', 'faith', 'met', 'holy', 'man']"
Richard III,History,Hastings,3,2,118,Those men you talk of came into my mind.,"['men', 'talk', 'came', 'mind']"
Richard III,History,Hastings,3,2,119,"What, go you toward the Tower?","['go', 'toward', 'Tower']"
Richard III,History,Buckingham,3,2,120,"I do, my lord; but long I shall not stay","['lord', 'long', 'shall', 'stay']"
Richard III,History,Buckingham,3,2,121,I shall return before your lordship thence.,"['shall', 'return', 'lordship', 'thence']"
Richard III,History,Hastings,3,2,122,"'Tis like enough, for I stay dinner there.","[""'T"", 'like', 'enough', 'stay', 'dinner']"
Richard III,History,Buckingham,3,2,123,"[Aside]  And supper too, although thou know'st it not.","['Aside', 'supper', 'although', ""know'st""]"
Richard III,History,Buckingham,3,2,124,"Come, will you go?","['Come', 'go']"
Richard III,History,Hastings,3,2,125,I'll wait upon your lordship.,"['wait', 'upon', 'lordship']"
Richard III,History,Ratcliff,3,3,1,"Come, bring forth the prisoners.","['Come', 'bring', 'forth', 'prisoners']"
Richard III,History,Rivers,3,3,2,"Sir Richard Ratcliff, let me tell thee this:","['Sir', 'Richard', 'let', 'tell']"
Richard III,History,Rivers,3,3,3,To-day shalt thou behold a subject die,"['To-day', 'shalt', 'behold', 'subject', 'die']"
Richard III,History,Rivers,3,3,4,"For truth, for duty, and for loyalty.","['truth', 'duty', 'loyalty']"
Richard III,History,Grey,3,3,5,God keep the prince from all the pack of you!,"['God', 'keep', 'prince', 'pack']"
Richard III,History,Grey,3,3,6,A knot you are of damned blood-suckers!,"['knot', 'damned', 'blood-suckers']"
Richard III,History,Vaughan,3,3,7,You live that shall cry woe for this after.,"['live', 'shall', 'cry', 'woe']"
Richard III,History,Ratcliff,3,3,8,Dispatch; the limit of your lives is out.,"['Dispatch', 'limit', 'lives']"
Richard III,History,Rivers,3,3,9,"O Pomfret, Pomfret! O thou bloody prison,","['Pomfret', 'Pomfret', 'bloody', 'prison']"
Richard III,History,Rivers,3,3,10,Fatal and ominous to noble peers!,"['Fatal', 'ominous', 'noble', 'peers']"
Richard III,History,Rivers,3,3,11,Within the guilty closure of thy walls,"['Within', 'guilty', 'closure', 'walls']"
Richard III,History,Rivers,3,3,12,Richard the second here was hack'd to death;,"['Richard', 'second', 'hack', 'death']"
Richard III,History,Rivers,3,3,13,"And, for more slander to thy dismal seat,","['slander', 'dismal', 'seat']"
Richard III,History,Rivers,3,3,14,We give thee up our guiltless blood to drink.,"['give', 'guiltless', 'blood', 'drink']"
Richard III,History,Grey,3,3,15,"Now Margaret's curse is fall'n upon our heads,","['Margaret', 'curse', ""fall'n"", 'upon', 'heads']"
Richard III,History,Grey,3,3,16,For standing by when Richard stabb'd her son.,"['standing', 'Richard', 'stabb', 'son']"
Richard III,History,Rivers,3,3,17,"Then cursed she Hastings, then cursed she Buckingham,","['cursed', 'cursed']"
Richard III,History,Rivers,3,3,18,"Then cursed she Richard. O, remember, God","['cursed', 'Richard', 'remember', 'God']"
Richard III,History,Rivers,3,3,19,"To hear her prayers for them, as now for us","['hear', 'prayers']"
Richard III,History,Rivers,3,3,20,"And for my sister and her princely sons,","['sister', 'princely', 'sons']"
Richard III,History,Rivers,3,3,21,"Be satisfied, dear God, with our true blood,","['satisfied', 'dear', 'God', 'true', 'blood']"
Richard III,History,Rivers,3,3,22,"Which, as thou know'st, unjustly must be spilt.","[""know'st"", 'unjustly', 'must', 'spilt']"
Richard III,History,Ratcliff,3,3,23,Make haste; the hour of death is expiate.,"['Make', 'haste', 'hour', 'death', 'expiate']"
Richard III,History,Rivers,3,3,24,"Come, Grey, come, Vaughan, let us all embrace:","['Come', 'come', 'let', 'embrace']"
Richard III,History,Rivers,3,3,25,"And take our leave, until we meet in heaven.","['take', 'leave', 'meet', 'heaven']"
Richard III,History,Hastings,3,4,1,"My lords, at once: the cause why we are met","['lords', 'cause', 'met']"
Richard III,History,Hastings,3,4,2,"Is, to determine of the coronation.","['determine', 'coronation']"
Richard III,History,Hastings,3,4,3,"In God's name, speak: when is the royal day?","['God', 'name', 'speak', 'royal', 'day']"
Richard III,History,Buckingham,3,4,4,Are all things fitting for that royal time?,"['things', 'fitting', 'royal', 'time']"
Richard III,History,Derby,3,4,5,"It is, and wants but nomination.","['wants', 'nomination']"
Richard III,History,Bishop Of Ely,3,4,6,"To-morrow, then, I judge a happy day.","['To-morrow', 'judge', 'happy', 'day']"
Richard III,History,Buckingham,3,4,7,Who knows the lord protector's mind herein?,"['knows', 'lord', 'protector', 'mind', 'herein']"
Richard III,History,Buckingham,3,4,8,Who is most inward with the royal duke?,"['inward', 'royal', 'duke']"
Richard III,History,Bishop Of Ely,3,4,9,"Your grace, we think, should soonest know his mind.","['grace', 'think', 'soonest', 'know', 'mind']"
Richard III,History,Buckingham,3,4,10,"Who, I, my lord I we know each other's faces,","['lord', 'know', 'faces']"
Richard III,History,Buckingham,3,4,11,"But for our hearts, he knows no more of mine,","['hearts', 'knows']"
Richard III,History,Buckingham,3,4,12,Than I of yours;,[]
Richard III,History,Buckingham,3,4,13,"Nor I no more of his, than you of mine.",[]
Richard III,History,Buckingham,3,4,14,"Lord Hastings, you and he are near in love.","['Lord', 'near', 'love']"
Richard III,History,Hastings,3,4,15,"I thank his grace, I know he loves me well;","['thank', 'grace', 'know', 'loves', 'well']"
Richard III,History,Hastings,3,4,16,"But, for his purpose in the coronation.","['purpose', 'coronation']"
Richard III,History,Hastings,3,4,17,"I have not sounded him, nor he deliver'd","['sounded', 'deliver']"
Richard III,History,Hastings,3,4,18,His gracious pleasure any way therein:,"['gracious', 'pleasure', 'way', 'therein']"
Richard III,History,Hastings,3,4,19,"But you, my noble lords, may name the time;","['noble', 'lords', 'may', 'name', 'time']"
Richard III,History,Hastings,3,4,20,"And in the duke's behalf I'll give my voice,","['duke', 'behalf', 'give', 'voice']"
Richard III,History,Hastings,3,4,21,"Which, I presume, he'll take in gentle part.","['presume', 'take', 'gentle', 'part']"
Richard III,History,Bishop Of Ely,3,4,22,"Now in good time, here comes the duke himself.","['good', 'time', 'comes', 'duke']"
Richard III,History,Gloucester,3,4,23,"My noble lords and cousins all, good morrow.","['noble', 'lords', 'cousins', 'good', 'morrow']"
Richard III,History,Gloucester,3,4,24,"I have been long a sleeper; but, I hope,","['long', 'sleeper', 'hope']"
Richard III,History,Gloucester,3,4,25,"My absence doth neglect no great designs,","['absence', 'doth', 'neglect', 'great', 'designs']"
Richard III,History,Gloucester,3,4,26,Which by my presence might have been concluded.,"['presence', 'might', 'concluded']"
Richard III,History,Buckingham,3,4,27,"Had not you come upon your cue, my lord","['come', 'upon', 'cue', 'lord']"
Richard III,History,Buckingham,3,4,28,"William Lord Hastings had pronounced your part,--","['William', 'Lord', 'pronounced', 'part']"
Richard III,History,Buckingham,3,4,29,"I mean, your voice,--for crowning of the king.","['mean', 'voice', 'crowning', 'king']"
Richard III,History,Gloucester,3,4,30,Than my Lord Hastings no man might be bolder;,"['Lord', 'man', 'might', 'bolder']"
Richard III,History,Gloucester,3,4,31,"His lordship knows me well, and loves me well.","['lordship', 'knows', 'well', 'loves', 'well']"
Richard III,History,Hastings,3,4,32,I thank your grace.,"['thank', 'grace']"
Richard III,History,Gloucester,3,4,33,My lord of Ely!,"['lord', 'Ely']"
Richard III,History,Bishop Of Ely,3,4,34,My lord?,['lord']
Richard III,History,Gloucester,3,4,35,"When I was last in Holborn,","['last', 'Holborn']"
Richard III,History,Gloucester,3,4,36,I saw good strawberries in your garden there,"['saw', 'good', 'strawberries', 'garden']"
Richard III,History,Gloucester,3,4,37,I do beseech you send for some of them.,"['beseech', 'send']"
Richard III,History,Bishop Of Ely,3,4,38,"Marry, and will, my lord, with all my heart.","['Marry', 'lord', 'heart']"
Richard III,History,Gloucester,3,4,39,"Cousin of Buckingham, a word with you.","['Cousin', 'word']"
Richard III,History,Gloucester,3,4,40,"Catesby hath sounded Hastings in our business,","['sounded', 'business']"
Richard III,History,Gloucester,3,4,41,"And finds the testy gentleman so hot,","['finds', 'testy', 'gentleman', 'hot']"
Richard III,History,Gloucester,3,4,42,As he will lose his head ere give consent,"['lose', 'head', 'give', 'consent']"
Richard III,History,Gloucester,3,4,43,"His master's son, as worshipful as he terms it,","['master', 'son', 'worshipful', 'terms']"
Richard III,History,Gloucester,3,4,44,Shall lose the royalty of England's throne.,"['Shall', 'lose', 'royalty', 'England', 'throne']"
Richard III,History,Buckingham,3,4,45,"Withdraw you hence, my lord, I'll follow you.","['Withdraw', 'lord', 'follow']"
Richard III,History,Derby,3,4,46,We have not yet set down this day of triumph.,"['yet', 'set', 'day', 'triumph']"
Richard III,History,Derby,3,4,47,"To-morrow, in mine opinion, is too sudden;","['To-morrow', 'opinion', 'sudden']"
Richard III,History,Derby,3,4,48,For I myself am not so well provided,"['well', 'provided']"
Richard III,History,Derby,3,4,49,"As else I would be, were the day prolong'd.","['else', 'would', 'day', 'prolong']"
Richard III,History,Bishop Of Ely,3,4,50,Where is my lord protector? I have sent for these,"['lord', 'protector', 'sent']"
Richard III,History,Bishop Of Ely,3,4,51,strawberries.,['strawberries']
Richard III,History,Hastings,3,4,52,His grace looks cheerfully and smooth to-day;,"['grace', 'looks', 'cheerfully', 'smooth', 'to-day']"
Richard III,History,Hastings,3,4,53,"There's some conceit or other likes him well,","['conceit', 'likes', 'well']"
Richard III,History,Hastings,3,4,54,When he doth bid good morrow with such a spirit.,"['doth', 'bid', 'good', 'morrow', 'spirit']"
Richard III,History,Hastings,3,4,55,I think there's never a man in Christendom,"['think', 'never', 'man', 'Christendom']"
Richard III,History,Hastings,3,4,56,That can less hide his love or hate than he;,"['less', 'hide', 'love', 'hate']"
Richard III,History,Hastings,3,4,57,For by his face straight shall you know his heart.,"['face', 'straight', 'shall', 'know', 'heart']"
Richard III,History,Derby,3,4,58,What of his heart perceive you in his face,"['heart', 'perceive', 'face']"
Richard III,History,Derby,3,4,59,By any likelihood he show'd to-day?,"['likelihood', 'show', 'to-day']"
